title,production_budget,domestic_gross_x,worldwide_gross,studio,genre_ids,original_language,popularity,vote_average,vote_count,date,Year,Month
Transpecos,,,,,[53],en,2.576,6.0,30.0,2016-09-09,2016.0,9.0
Bakuman,,,,,"[18, 35]",ja,2.57,6.9,15.0,2016-07-17,2016.0,7.0
The Death of Louis XIV,,,,,"[18, 36]",fr,2.57,6.7,28.0,2017-03-31,2017.0,3.0
A Light Beneath Their Feet,,,,,[18],en,2.5660000000000003,7.0,8.0,2016-05-06,2016.0,5.0
David Cross: Making America Great Again,,,,,[35],en,2.565,6.6,22.0,2016-08-06,2016.0,8.0
The Eleven O'Clock,,,,,[35],en,2.551,7.1,14.0,2016-09-06,2016.0,9.0
The Land,,,,,[18],en,2.5340000000000003,6.6,13.0,2016-07-29,2016.0,7.0
Youth in Oregon,,,,,"[35, 18]",en,2.5340000000000003,6.3,19.0,2017-02-03,2017.0,2.0
The Free World,,,,,"[10749, 18]",en,2.5340000000000003,5.6,18.0,2016-09-23,2016.0,9.0
Kill Ratio,,,,,[28],en,2.529,3.8,20.0,2016-12-09,2016.0,12.0
Dirty 30,,,,,"[10749, 35]",en,2.52,6.1,40.0,2016-09-23,2016.0,9.0
Summer of Dreams,,,,,"[10770, 18, 10751]",en,2.518,4.8,12.0,2016-08-27,2016.0,8.0
The Other Side of the Mirror,,,,,"[18, 14]",en,2.51,4.5,38.0,2016-05-03,2016.0,5.0
Wild Oats,,,,,"[35, 18]",en,2.508,6.2,39.0,2016-08-22,2016.0,8.0
Elena and the Secret of Avalor,,,,,"[14, 16, 10751]",en,2.507,6.6,10.0,2016-11-20,2016.0,11.0
The Lennon Report,,,,,"[18, 36]",en,2.507,6.6,9.0,2016-10-07,2016.0,10.0
Wedding Bells,,,,,"[10770, 10749]",en,2.507,5.9,15.0,2016-06-03,2016.0,6.0
Bad Ben,,,,,[27],en,2.504,4.9,22.0,2016-10-05,2016.0,10.0
Temps,,,,,"[10749, 35]",en,2.502,5.4,29.0,2016-04-05,2016.0,4.0
Battlecreek,,,,,[18],en,2.5,6.5,14.0,2017-11-03,2017.0,11.0
Madtown,,,,,"[18, 53]",en,2.499,5.6,11.0,2016-03-31,2016.0,3.0
Food Evolution,,,,,[99],en,2.498,7.4,6.0,2017-06-23,2017.0,6.0
Another Evil,,,,,"[35, 27]",en,2.484,5.6,19.0,2017-05-05,2017.0,5.0
My Sweet Audrina,,,,,"[18, 53]",en,2.481,4.8,16.0,2016-09-01,2016.0,9.0
The Channel,,,,,"[18, 27, 53]",en,2.481,3.4,10.0,2016-03-18,2016.0,3.0
Porta dos Fundos: Contrato Vitalício,,,,,"[12, 35]",pt,2.477,3.6,39.0,2016-06-30,2016.0,6.0
My Daughter's Disgrace,,,,,[18],en,2.469,4.4,18.0,2016-06-18,2016.0,6.0
The King of Havana,,,,,[18],es,2.466,5.6,13.0,2016-03-11,2016.0,3.0
E-Demon,,,,,"[27, 18, 53]",en,2.465,3.5,3.0,2018-04-20,2018.0,4.0
Journey Back to Christmas,,,,,"[18, 10751, 10770]",en,2.464,6.3,28.0,2016-11-27,2016.0,11.0
Hollow Creek,,,,,"[80, 9648, 53]",en,2.458,4.1,10.0,2016-02-01,2016.0,2.0
Five Nights in Maine,,,,,[18],en,2.456,5.2,18.0,2016-08-05,2016.0,8.0
Finding Father Christmas,,,,,"[18, 10770]",en,2.455,5.8,25.0,2016-11-13,2016.0,11.0
Hearts of Christmas,,,,,"[18, 10770]",en,2.454,6.6,12.0,2016-12-04,2016.0,12.0
All Hallow's Eve,,,,,[10751],en,2.4530000000000003,5.1,31.0,2016-09-27,2016.0,9.0
Space Dogs 2,,,,,"[12, 16, 35, 10751]",ru,2.445,4.1,5.0,2016-08-26,2016.0,8.0
DC Films Presents Dawn of the Justice League,,,,,[99],en,2.439,5.2,38.0,2016-01-19,2016.0,1.0
Plank Face,,,,,"[35, 27]",en,2.437,5.0,1.0,2016-08-27,2016.0,8.0
Dead 7,,,,,"[35, 27, 37]",en,2.432,4.0,30.0,2016-04-01,2016.0,4.0
Lake Eerie,,,,,"[53, 27, 878]",en,2.43,3.5,31.0,2016-01-15,2016.0,1.0
Left Behind: Vanished - Next Generation,,,,,[12],en,2.424,4.6,23.0,2016-02-28,2016.0,2.0
Somnus,,,,,"[53, 12, 878]",en,2.419,4.6,11.0,2016-10-04,2016.0,10.0
Uncaged,,,,,"[27, 35, 53]",en,2.41,3.9,19.0,2016-02-06,2016.0,2.0
One More Time with Feeling,,,,,"[99, 10402]",en,2.4090000000000003,8.5,43.0,2016-09-08,2016.0,9.0
Mike Nichols: An American Master,,,,,[],en,2.405,6.6,4.0,2016-01-29,2016.0,1.0
Sinister Squad,,,,,[14],en,2.404,2.9,23.0,2016-07-05,2016.0,7.0
Love Finds You in Valentine,,,,,"[18, 10770, 10749]",en,2.393,5.6,26.0,2016-02-14,2016.0,2.0
Saltwater: Atomic Shark,,,,,"[10770, 878, 28]",en,2.392,3.9,21.0,2016-07-24,2016.0,7.0
Internet Famous,,,,,[35],fr,2.391,4.2,35.0,2016-06-21,2016.0,6.0
Undrafted,,,,,"[35, 18, 10751]",en,2.386,7.6,22.0,2016-07-15,2016.0,7.0
Joe Rogan: Triggered,,,,,[35],en,2.376,6.9,25.0,2016-10-21,2016.0,10.0
The Irresistible Blueberry Farm,,,,,"[10770, 10749, 9648]",en,2.373,5.7,13.0,2016-10-02,2016.0,10.0
Fastball,,,,,[99],en,2.37,6.9,26.0,2016-03-25,2016.0,3.0
Happy Bhag Jayegi,,,,,"[35, 10749]",hi,2.37,6.2,18.0,2016-08-19,2016.0,8.0
Russell Peters: Almost Famous,,,,,[35],en,2.362,7.0,21.0,2016-10-07,2016.0,10.0
A Dream of Christmas,,,,,"[18, 10749, 10770]",en,2.36,6.0,37.0,2016-12-03,2016.0,12.0
The Wasted Times,,,,,"[18, 9648]",zh,2.354,7.1,8.0,2016-12-16,2016.0,12.0
Pitchfork,,,,,[27],en,2.353,3.6,15.0,2016-09-23,2016.0,9.0
Planet of the Sharks,,,,,"[28, 27, 878]",en,2.341,3.9,28.0,2016-07-27,2016.0,7.0
Broadcasting Christmas,,,,,"[10770, 10749, 18]",en,2.337,5.8,26.0,2016-11-23,2016.0,11.0
The Crooked Man,,,,,[27],en,2.337,4.3,22.0,2016-10-01,2016.0,10.0
Alpha and Omega: The Big Fureeze,,,,,"[10751, 16]",en,2.335,3.8,4.0,2016-11-08,2016.0,11.0
The Love Machine,,,,,"[18, 53]",en,2.334,4.7,7.0,2016-08-23,2016.0,8.0
2307: Winter's Dream,,,,,[878],en,2.334,2.6,16.0,2016-04-02,2016.0,4.0
The Julius House: An Aurora Teagarden Mystery,,,,,"[9648, 10770, 80, 18]",en,2.3280000000000003,6.3,27.0,2016-10-16,2016.0,10.0
The Caretaker,,,,,"[53, 27]",en,2.3280000000000003,4.4,11.0,2016-09-30,2016.0,9.0
Adult Life Skills,,,,,"[35, 18]",en,2.318,6.2,28.0,2016-04-17,2016.0,4.0
DC Super Hero Girls: Super Hero High,,,,,"[28, 12, 16, 10751]",en,2.309,5.0,6.0,2016-03-19,2016.0,3.0
Darkweb,,,,,"[28, 53]",en,2.309,2.4,21.0,2016-03-08,2016.0,3.0
In-Lawfully Yours,,,,,[10749],en,2.3040000000000003,6.3,34.0,2016-09-06,2016.0,9.0
The Harrow,,,,,"[9648, 18, 80, 10749, 53]",en,2.302,6.0,4.0,2016-11-03,2016.0,11.0
The Wrong Car,,,,,"[18, 53]",en,2.301,5.3,16.0,2016-01-16,2016.0,1.0
Tony Robbins: I Am Not Your Guru,,,,,[99],en,2.296,6.7,50.0,2016-07-15,2016.0,7.0
My Christmas Love,,,,,"[10770, 10749, 35]",en,2.294,6.0,25.0,2016-12-17,2016.0,12.0
Hermia & Helena,,,,,[18],es,2.2880000000000003,6.0,7.0,2017-05-26,2017.0,5.0
Fair Haven,,,,,"[10751, 18]",en,2.287,6.2,40.0,2017-03-03,2017.0,3.0
Overwatch Animated Short: The Last Bastion,,,,,"[28, 16, 878]",en,2.286,8.0,31.0,2016-08-18,2016.0,8.0
Maya Angelou: And Still I Rise,,,,,[99],en,2.282,7.9,8.0,2016-10-14,2016.0,10.0
2 Jennifer,,,,,"[28, 27]",en,2.275,3.5,7.0,2016-06-03,2016.0,6.0
B.C. Butcher,,,,,[],en,2.27,2.3,4.0,2016-01-08,2016.0,1.0
Beyond Beyond,,,,,"[16, 12]",sv,2.267,6.3,9.0,2016-03-03,2016.0,3.0
Killjoy's Psycho Circus,,,,,[27],en,2.267,3.5,4.0,2016-10-30,2016.0,10.0
Brace for Impact,,,,,[53],en,2.265,5.2,12.0,2016-04-03,2016.0,4.0
A Decent Man,,,,,[18],fr,2.262,5.7,17.0,2016-03-03,2016.0,3.0
Captain America: The Road to Civil War,,,,,[99],en,2.257,7.7,25.0,2016-09-13,2016.0,9.0
Tracktown,,,,,[18],en,2.257,5.8,8.0,2017-05-12,2017.0,5.0
Ghostheads,,,,,[99],en,2.255,6.1,19.0,2016-04-23,2016.0,4.0
Operator,,,,,"[35, 18]",en,2.253,6.3,41.0,2016-03-12,2016.0,3.0
Tulips in Spring,,,,,"[18, 10770, 10749]",en,2.244,5.8,18.0,2016-05-14,2016.0,5.0
Day of Reckoning,,,,,"[878, 27]",en,2.241,3.1,31.0,2016-10-08,2016.0,10.0
The Watcher,,,,,"[27, 53]",en,2.237,5.4,58.0,2016-10-01,2016.0,10.0
Little Savages,,,,,[10751],en,2.209,5.0,10.0,2016-02-02,2016.0,2.0
30 Dates,,,,,"[10749, 35]",ru,2.208,4.7,9.0,2016-02-11,2016.0,2.0
Floyd Norman: An Animated Life,,,,,[99],en,2.199,7.7,11.0,2016-02-05,2016.0,2.0
Smothered,,,,,"[27, 35]",en,2.198,3.3,10.0,2016-03-29,2016.0,3.0
The Music of Strangers: Yo-Yo Ma and the Silk Road Ensemble,,,,,"[10402, 99]",en,2.197,7.1,8.0,2016-06-10,2016.0,6.0
Slash,,,,,[35],en,2.192,6.5,20.0,2016-03-13,2016.0,3.0
ChickLit,,,,,[35],en,2.185,6.6,5.0,2016-09-23,2016.0,9.0
A Heavenly Christmas,,,,,"[14, 18, 10770]",en,2.1830000000000003,6.1,20.0,2016-11-26,2016.0,11.0
I Married an Anti-Fan,,,,,"[10749, 35]",zh,2.178,5.8,21.0,2016-06-30,2016.0,6.0
California Typewriter,,,,,[99],en,2.177,7.3,10.0,2017-08-18,2017.0,8.0
Under the Sun,,,,,[99],ru,2.172,7.6,49.0,2016-07-06,2016.0,7.0
DC Super Hero Girls: Hero of the Year,,,,,"[16, 10751, 28]",en,2.169,5.8,19.0,2016-08-09,2016.0,8.0
The Division: Agent Origins,,,,,[28],en,2.168,6.1,35.0,2016-01-19,2016.0,1.0
All Yours,,,,,"[35, 18, 10749, 10770]",en,2.167,5.7,11.0,2016-04-02,2016.0,4.0
Backstabbed,,,,,"[53, 10770]",en,2.158,4.8,13.0,2016-09-03,2016.0,9.0
Generation Startup,,,,,[99],en,2.147,7.5,4.0,2016-09-23,2016.0,9.0
Lone Wolves,,,,,"[28, 878]",en,2.146,2.6,8.0,2016-12-13,2016.0,12.0
Jeremiah Tower: The Last Magnificent,,,,,[99],en,2.131,6.5,4.0,2016-07-29,2016.0,7.0
Rufus,,,,,"[35, 10751]",en,2.126,5.8,11.0,2016-01-18,2016.0,1.0
Fashionista,,,,,"[9648, 18, 53]",en,2.126,4.2,6.0,2016-09-22,2016.0,9.0
I Know You're in There,,,,,[27],en,2.125,4.5,21.0,2016-10-20,2016.0,10.0
Hulk: Where Monsters Dwell,,,,,"[28, 16, 14, 878]",en,2.123,6.7,25.0,2016-10-21,2016.0,10.0
The Midnight Man,,,,,"[80, 53]",en,2.122,6.8,11.0,2016-03-01,2016.0,3.0
Indiscretion,,,,,"[18, 80, 10749, 53]",en,2.117,4.6,14.0,2016-06-08,2016.0,6.0
The Fall of the Krays,,,,,[80],en,2.117,4.5,12.0,2016-01-04,2016.0,1.0
Gringo: The Dangerous Life of John McAfee,,,,,"[99, 18]",en,2.115,6.9,29.0,2016-09-24,2016.0,9.0
Provoked,,,,,"[53, 27]",en,2.115,4.3,8.0,2016-12-05,2016.0,12.0
Ghostmates,,,,,"[35, 14, 27]",en,2.113,5.4,14.0,2016-12-15,2016.0,12.0
"Love Always, Santa",,,,,"[10770, 10749]",en,2.111,5.8,28.0,2016-11-06,2016.0,11.0
Deadly Daughters,,,,,"[10770, 53]",en,2.107,8.0,1.0,2016-06-11,2016.0,6.0
Edgar Allan Poe's Lighthouse Keeper,,,,,[27],en,2.103,5.1,14.0,2016-03-16,2016.0,3.0
Dwelling,,,,,[27],en,2.102,5.0,9.0,2016-10-09,2016.0,10.0
Encounter,,,,,[27],en,2.099,3.4,7.0,2016-04-05,2016.0,4.0
Love's Complicated,,,,,"[10749, 35, 18, 10770]",en,2.095,6.2,8.0,2016-01-09,2016.0,1.0
Madonna: Rebel Heart Tour,,,,,"[99, 10402]",en,2.091,7.7,14.0,2016-12-09,2016.0,12.0
Summer Love,,,,,"[10770, 10749]",en,2.09,5.6,24.0,2016-08-20,2016.0,8.0
Chocolate City: Vegas Strip,,,,,[18],en,2.089,5.0,3.0,2016-07-04,2016.0,7.0
Sound of Christmas,,,,,"[10770, 18]",en,2.082,5.7,13.0,2016-12-11,2016.0,12.0
24 Weeks,,,,,[18],de,2.079,6.9,17.0,2016-10-14,2016.0,10.0
Spa Night,,,,,[18],en,2.079,6.5,17.0,2016-01-24,2016.0,1.0
Run the Tide,,,,,[18],en,2.0780000000000003,5.3,25.0,2016-12-02,2016.0,12.0
Legends of the Hidden Temple,,,,,"[12, 10751]",en,2.077,7.7,10.0,2016-11-26,2016.0,11.0
Blood Orange,,,,,[53],en,2.068,6.6,11.0,2016-05-17,2016.0,5.0
Crossing Point,,,,,"[28, 53]",en,2.062,5.5,19.0,2016-05-03,2016.0,5.0
David Blaine: Beyond Magic,,,,,"[99, 10770]",en,2.061,6.2,22.0,2016-11-16,2016.0,11.0
Marriage of Lies,,,,,[18],en,2.061,4.7,9.0,2016-05-21,2016.0,5.0
Vatos Locos 2,,,,,"[28, 80, 18, 53]",en,2.06,1.0,1.0,2016-03-21,2016.0,3.0
LEGO Frozen Northern Lights,,,,,"[16, 10751]",en,2.059,6.8,21.0,2016-12-09,2016.0,12.0
Blood Lust,,,,,"[27, 9648]",en,2.059,4.6,5.0,2016-01-15,2016.0,1.0
Foreign Land,,,,,[18],en,2.059,4.5,4.0,2016-01-29,2016.0,1.0
Hard Sell,,,,,[35],en,2.0580000000000003,5.6,19.0,2016-05-20,2016.0,5.0
I Love You Both,,,,,[35],en,2.0540000000000003,4.5,6.0,2017-06-09,2017.0,6.0
Mammal,,,,,[18],en,2.052,7.1,7.0,2016-01-24,2016.0,1.0
Run to Me,,,,,"[53, 10770]",en,2.052,5.2,10.0,2016-05-29,2016.0,5.0
Sophie and the Rising Sun,,,,,[18],en,2.047,6.6,10.0,2016-01-27,2016.0,1.0
Overwatch Animated Short: Hero,,,,,"[28, 12, 16, 878]",en,2.045,7.6,29.0,2016-05-22,2016.0,5.0
APEX: The Story of the Hypercar,,,,,[99],en,2.045,7.2,22.0,2016-03-29,2016.0,3.0
Not Alone,,,,,[27],en,2.042,5.5,6.0,2016-02-02,2016.0,2.0
Jingle Ballin',,,,,[35],en,2.037,6.3,18.0,2016-12-06,2016.0,12.0
The Architect,,,,,"[18, 35]",en,2.037,4.4,18.0,2016-05-20,2016.0,5.0
On the Brain,,,,,"[80, 27, 53]",en,2.036,4.8,5.0,2016-07-12,2016.0,7.0
Rats,,,,,[99],en,2.035,6.0,30.0,2016-09-23,2016.0,9.0
Every Christmas Has a Story,,,,,"[10770, 18]",en,2.032,5.3,40.0,2016-11-12,2016.0,11.0
Colin Quinn: The New York Story,,,,,[35],en,2.02,6.4,8.0,2016-11-18,2016.0,11.0
Shark Exorcist,,,,,[27],en,2.02,2.0,10.0,2016-06-24,2016.0,6.0
My Dead Boyfriend,,,,,[35],en,2.014,4.2,9.0,2016-11-04,2016.0,11.0
Time Rush,,,,,[28],en,2.012,4.2,7.0,2016-01-01,2016.0,1.0
Kahaani 2,,,,,"[53, 9648]",hi,2.004,6.3,28.0,2016-12-02,2016.0,12.0
I Am Watching You,,,,,"[10749, 53]",en,2.004,5.8,9.0,2016-05-15,2016.0,5.0
Autumn in the Vineyard,,,,,"[10770, 10749]",en,2.002,6.1,12.0,2016-10-08,2016.0,10.0
Sharkenstein,,,,,[27],en,1.995,2.4,11.0,2016-08-01,2016.0,8.0
Food Choices,,,,,[99],en,1.993,7.6,45.0,2016-04-21,2016.0,4.0
Notes on Blindness,,,,,"[99, 18]",en,1.99,7.2,29.0,2016-01-24,2016.0,1.0
Badge of Honor,,,,,"[80, 18, 53]",en,1.988,5.2,21.0,2016-02-02,2016.0,2.0
Walking Dead In The West,,,,,"[14, 27, 37]",en,1.987,2.0,7.0,2016-08-22,2016.0,8.0
The Last Heist,,,,,[28],en,1.985,4.7,45.0,2016-06-17,2016.0,6.0
Night of Something Strange,,,,,"[35, 27]",en,1.984,5.0,38.0,2016-04-08,2016.0,4.0
Garfunkel and Oates: Trying to be Special,,,,,[35],en,1.983,7.5,12.0,2016-05-05,2016.0,5.0
The Land of the Enlightened,,,,,[99],en,1.983,6.1,7.0,2016-02-24,2016.0,2.0
Teenage Kicks,,,,,[18],en,1.98,6.6,8.0,2016-10-15,2016.0,10.0
The Alchemist Cookbook,,,,,"[18, 27]",en,1.978,4.3,16.0,2016-03-13,2016.0,3.0
Pure Pwnage: Teh Movie,,,,,"[35, 99]",en,1.975,7.5,8.0,2016-05-07,2016.0,5.0
AmeriGeddon,,,,,"[28, 18]",en,1.974,4.4,21.0,2016-05-13,2016.0,5.0
Dying to Be Loved,,,,,"[10770, 53]",en,1.969,4.9,8.0,2016-04-16,2016.0,4.0
Stalked by My Doctor: The Return,,,,,[53],en,1.966,5.0,21.0,2016-09-05,2016.0,9.0
13 Demons,,,,,[53],en,1.966,3.2,9.0,2016-07-04,2016.0,7.0
Dead Slow Ahead,,,,,"[18, 99]",tl,1.96,7.9,9.0,2016-03-13,2016.0,3.0
Gibby,,,,,[10751],en,1.96,7.6,7.0,2016-08-02,2016.0,8.0
National Parks Adventure,,,,,[99],en,1.96,7.5,10.0,2016-02-12,2016.0,2.0
The Bad Kids,,,,,[99],en,1.96,7.5,16.0,2016-01-22,2016.0,1.0
Mexican Men,,,,,"[18, 99, 10749, 878]",es,1.96,7.3,3.0,2016-03-01,2016.0,3.0
I'll Sleep When I'm Dead,,,,,[99],en,1.96,6.8,15.0,2016-04-15,2016.0,4.0
Seduced,,,,,"[18, 53, 10770]",en,1.96,6.8,8.0,2016-01-01,2016.0,1.0
Howard Lovecraft & the Frozen Kingdom,,,,,"[10751, 16]",en,1.96,5.8,20.0,2016-10-03,2016.0,10.0
Summer in the City,,,,,"[10749, 35]",en,1.96,5.6,14.0,2016-08-13,2016.0,8.0
Ace the Case: Manhattan Mystery,,,,,"[10751, 9648]",en,1.96,5.2,13.0,2016-08-26,2016.0,8.0
Must See TV: An All Star Tribute to James Burrows,,,,,[35],en,1.96,3.6,8.0,2016-02-21,2016.0,2.0
Sieranevada,,,,,[18],ro,1.954,6.8,30.0,2016-10-09,2016.0,10.0
Only For One Night,,,,,[53],en,1.953,5.9,7.0,2016-09-03,2016.0,9.0
The Congressman,,,,,[18],en,1.952,5.6,5.0,2016-04-09,2016.0,4.0
Break-Up Nightmare,,,,,"[18, 53, 10770]",en,1.95,5.6,7.0,2016-03-06,2016.0,3.0
Life in the Blue,,,,,[99],en,1.947,7.0,6.0,2016-12-01,2016.0,12.0
The Wedding March,,,,,"[10749, 10770]",en,1.945,5.3,11.0,2016-06-25,2016.0,6.0
Love in Paradise,,,,,"[10770, 10749]",en,1.939,3.9,7.0,2016-01-02,2016.0,1.0
The Amityville Terror,,,,,[27],en,1.933,4.3,22.0,2016-04-01,2016.0,4.0
Kill Kane,,,,,"[53, 80]",en,1.932,4.0,23.0,2016-03-01,2016.0,3.0
The Conduit,,,,,"[53, 27]",en,1.928,3.1,4.0,2016-04-12,2016.0,4.0
Other Halves,,,,,"[878, 27]",en,1.924,3.3,3.0,2016-10-04,2016.0,10.0
In the Name of Ben Hur,,,,,[28],en,1.922,5.2,5.0,2016-08-02,2016.0,8.0
Chasing Niagara,,,,,[99],en,1.92,7.0,12.0,2016-07-05,2016.0,7.0
Boy Bye,,,,,"[10749, 18, 35]",en,1.911,4.8,5.0,2016-09-16,2016.0,9.0
Beyond the Call to Duty,,,,,"[28, 53, 878]",en,1.909,4.2,13.0,2016-06-01,2016.0,6.0
Clinton Cash,,,,,[99],en,1.908,8.0,14.0,2016-07-24,2016.0,7.0
Long Nights Short Mornings,,,,,"[18, 10749]",en,1.904,6.2,6.0,2016-03-12,2016.0,3.0
The Return of Godzilla,,,,,"[878, 28]",ja,1.904,5.8,9.0,2016-09-13,2016.0,9.0
At All Costs,,,,,[99],en,1.902,7.0,6.0,2016-09-30,2016.0,9.0
When Calls the Heart Christmas,,,,,"[10770, 10751]",en,1.897,7.8,6.0,2016-12-25,2016.0,12.0
Dark Ascension,,,,,"[14, 28, 12]",en,1.897,3.6,18.0,2016-10-01,2016.0,10.0
Pete Holmes: Faces and Sounds,,,,,[35],en,1.896,7.3,12.0,2016-12-03,2016.0,12.0
Dreamland,,,,,"[10749, 35, 18]",en,1.89,6.3,9.0,2016-04-14,2016.0,4.0
Killing Reagan,,,,,[18],en,1.881,6.8,18.0,2016-10-16,2016.0,10.0
Bobby,,,,,[99],en,1.881,6.6,10.0,2016-05-27,2016.0,5.0
Flatball - A History of Ultimate,,,,,[99],en,1.877,7.6,5.0,2016-10-23,2016.0,10.0
Camera Store,,,,,[18],en,1.877,5.9,14.0,2016-12-09,2016.0,12.0
Journey to the Oscars,,,,,[99],en,1.876,6.7,13.0,2016-02-26,2016.0,2.0
Pup Star,,,,,[],en,1.876,6.6,5.0,2016-08-30,2016.0,8.0
All These Sleepless Nights,,,,,[99],pl,1.871,6.6,13.0,2016-01-23,2016.0,1.0
House of Purgatory,,,,,"[53, 27]",en,1.866,3.8,13.0,2016-10-21,2016.0,10.0
Intruder,,,,,"[53, 27]",en,1.866,3.7,19.0,2016-06-24,2016.0,6.0
The Suffering,,,,,"[27, 9648, 53]",en,1.865,4.7,13.0,2016-07-29,2016.0,7.0
The Final Project,,,,,"[53, 27]",en,1.865,3.3,12.0,2016-02-12,2016.0,2.0
Rumble,,,,,[28],en,1.864,4.7,7.0,2016-10-16,2016.0,10.0
Pass Thru,,,,,"[878, 18]",en,1.862,5.6,5.0,2016-04-19,2016.0,4.0
American Wrestler: The Wizard,,,,,[18],en,1.861,7.4,14.0,2016-04-23,2016.0,4.0
There's Something in The Pilliga,,,,,[27],en,1.859,3.0,4.0,2016-02-02,2016.0,2.0
Nerdland,,,,,[16],en,1.858,5.3,19.0,2016-12-06,2016.0,12.0
My Beautiful Broken Brain,,,,,[99],en,1.855,7.3,37.0,2016-03-18,2016.0,3.0
The Matrix Revolutions Decoded,,,,,"[12, 28, 53, 878]",en,1.851,8.3,3.0,2016-08-30,2016.0,8.0
New Life,,,,,"[18, 10749]",en,1.851,6.8,21.0,2016-10-28,2016.0,10.0
Justin Timberlake + The Tennessee Kids,,,,,"[10402, 99]",en,1.847,7.9,25.0,2016-10-12,2016.0,10.0
Welcome to Norway!,,,,,"[18, 35]",no,1.847,6.2,12.0,2016-05-24,2016.0,5.0
Nightmare Wedding,,,,,"[10770, 53]",en,1.844,5.7,3.0,2016-11-19,2016.0,11.0
Straight Outta Dudleyville: The Legacy of the Dudley Boyz,,,,,[],en,1.844,4.8,4.0,2016-04-12,2016.0,4.0
I Had A Bloody Good Time At House Harker,,,,,"[35, 27]",en,1.839,5.9,9.0,2016-10-08,2016.0,10.0
Panda Paws,,,,,[],en,1.834,6.0,4.0,2016-05-13,2016.0,5.0
Stagecoach: The Texas Jack Story,,,,,[37],en,1.826,4.4,20.0,2016-11-04,2016.0,11.0
Jimmy Carr: Funny Business,,,,,[35],en,1.824,6.9,51.0,2016-03-18,2016.0,3.0
Blowtorch,,,,,"[53, 80, 18]",en,1.824,4.5,2.0,2016-11-19,2016.0,11.0
The Bridge Part 2,,,,,"[10770, 18]",en,1.814,6.3,25.0,2016-03-20,2016.0,3.0
Hillary's America: The Secret History of the Democratic Party,,,,,"[36, 99]",en,1.811,6.3,40.0,2016-07-15,2016.0,7.0
Monkey Up,,,,,"[35, 10751]",en,1.808,4.1,10.0,2016-01-22,2016.0,1.0
Lost Solace,,,,,"[53, 878]",en,1.807,6.3,6.0,2016-03-04,2016.0,3.0
The Binding,,,,,"[53, 27, 18]",en,1.801,4.0,12.0,2016-08-02,2016.0,8.0
Manson's Lost Girls,,,,,"[80, 18, 53, 10770]",ab,1.796,4.8,6.0,2016-02-06,2016.0,2.0
Heaven Sent,,,,,"[10749, 18]",en,1.7919999999999998,7.1,11.0,2016-12-03,2016.0,12.0
Busco novio para mi mujer,,,,,[35],es,1.79,6.0,17.0,2016-02-19,2016.0,2.0
Strike a Pose,,,,,[99],nl,1.789,7.3,27.0,2016-04-15,2016.0,4.0
"Dana Carvey: Straight White Male, 60",,,,,[35],en,1.788,6.7,26.0,2016-11-04,2016.0,11.0
Mr. Gaga,,,,,[99],he,1.787,7.6,24.0,2016-03-11,2016.0,3.0
Against the Wild II: Survive the Serengeti,,,,,[12],en,1.786,5.6,9.0,2016-02-26,2016.0,2.0
Gehenna: Where Death Lives,,,,,"[27, 53, 9648, 878]",en,1.786,5.1,14.0,2016-01-01,2016.0,1.0
The Fast and the Furious,,,,,"[28, 80, 53]",en,1.784,6.8,5427.0,2016-06-22,2016.0,6.0
Utopians,,,,,"[35, 18, 10749]",zh,1.783,5.0,2.0,2016-01-01,2016.0,1.0
Heaven Is a Traffic Jam on the 405,,,,,[99],en,1.775,7.4,17.0,2016-10-14,2016.0,10.0
Mono,,,,,[35],ru,1.7719999999999998,4.9,26.0,2016-07-08,2016.0,7.0
Tear Me Apart,,,,,"[53, 27, 10749]",en,1.765,5.5,4.0,2016-07-01,2016.0,7.0
The Dust Storm,,,,,"[10749, 18, 10402]",en,1.764,5.6,13.0,2016-12-13,2016.0,12.0
The Tenants Downstairs,,,,,"[18, 9648]",zh,1.759,8.3,8.0,2016-07-15,2016.0,7.0
The Man in the Orange Jacket,,,,,"[27, 53, 80]",lv,1.758,5.9,11.0,2016-01-27,2016.0,1.0
Brahman Naman,,,,,[35],en,1.755,5.4,24.0,2016-01-24,2016.0,1.0
Hostage to the Devil,,,,,"[27, 99, 9648]",en,1.755,4.9,17.0,2016-10-31,2016.0,10.0
Queen of Spades: The Dark Rite,,,,,[27],ru,1.75,5.5,30.0,2016-06-10,2016.0,6.0
American Romance,,,,,[53],en,1.749,5.2,7.0,2016-10-23,2016.0,10.0
Abbey Grace,,,,,[27],en,1.744,4.7,9.0,2016-04-01,2016.0,4.0
Bad Twin,,,,,[53],en,1.74,5.9,15.0,2016-12-29,2016.0,12.0
As You Are,,,,,"[9648, 18]",en,1.739,7.0,41.0,2017-02-24,2017.0,2.0
Second Nature,,,,,[35],en,1.739,4.0,6.0,2016-11-10,2016.0,11.0
The Wrong Roommate,,,,,"[18, 9648, 53, 10770]",en,1.739,3.6,5.0,2016-01-04,2016.0,1.0
Garakowa: Restore the World,,,,,"[18, 878, 16]",ja,1.732,6.0,7.0,2016-01-16,2016.0,1.0
Space Cop,,,,,"[28, 35, 878]",en,1.729,4.4,26.0,2016-01-13,2016.0,1.0
London Town,,,,,"[18, 10402]",en,1.721,6.6,25.0,2016-06-01,2016.0,6.0
